No,_address,_body,date,Amount,Action,Transaction_Type,Action_Code,Amount_Normalized,Amount_Standardized
810,AX-HDFCBK,Money Transfer:Rs 79.00 from HDFC Bank A/c **5327 on 23-12-23 to Google Play UPI: 335715347648 Not you? Call 18002586161,23 Dec 2023 11:18:29 pm,79.0,debited,0,1,0.00288899588873662,-0.13339752611584124
811,AX-HDFCBK,Money Transfer:Rs 100.00 from HDFC Bank A/c **5327 on 24-12-23 to SHREE GANESH ELECTRICALS AND HARDWARE UPI: 335875407444 Not you? Call 18002586161,24 Dec 2023 3:24:07 pm,100.0,debited,0,1,0.00366680247416571,-0.11725306041630333
812,AX-HDFCBK,Money Transfer:Rs 60.00 from HDFC Bank A/c **5327 on 24-12-23 to MR NASIR BAIG UPI: 372418401848 Not you? Call 18002586161,24 Dec 2023 4:34:42 pm,60.0,debited,0,1,0.0021852661209674435,-0.1480044236535184
813,AX-HDFCBK,Money Transfer:Rs 100.00 from HDFC Bank A/c **5327 on 24-12-23 to Shree Devi Service Station UPI: 335872640061 Not you? Call 18002586161,24 Dec 2023 4:37:18 pm,100.0,debited,0,1,0.00366680247416571,-0.11725306041630333
814,AX-HDFCBK,Money Transfer:Rs 300.00 from HDFC Bank A/c **5327 on 25-12-23 to JASHWANTH A SHETTY UPI: 372539947985 Not you? Call 18002586161,25 Dec 2023 10:12:25 am,300.0,debited,0,1,0.011074484240157043,0.03650375576977204
815,AX-HDFCBK,HDFC Bank A/c XXXX5327 is charged with Rs.600 (excl GST) for non-maintenance of Avg. bal. in NOV 23. Maintain req. bal. to avoid charges. Details: refer website,29 Dec 2023 8:00:09 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
816,VD-IDFCFB,"Your A/C XXXXX739409 is debited by INR 25,000.00 on 30/12/23 20:22. New Bal :INR 2,24,900.44. Call us on 180010888 for dispute. Team IDFC FIRST Bank",30 Dec 2023 8:23:00 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
817,VM-IDFCFB,"Your A/C XXXXX739409 is debited by INR 25,000.00 on 30/12/23 20:23. New Bal :INR 1,99,900.44. Call us on 180010888 for dispute. Team IDFC FIRST Bank",30 Dec 2023 8:23:15 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
818,AX-HDFCBK,Alert!You've spent Rs.416 On HDFC Bank Debit Card xx9415 At ..K547 KFC FORUM F_ On 2024-01-01:17:11:25 Avl bal: 81324.69 Not you?Call 18002586161,1 Jan 2024 5:11:32 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
819,AX-HDFCBK,Money Transfer:Rs 110.00 from HDFC Bank A/c **5327 on 03-01-24 to SRIVATSAENTERPRISESP UPI: 436963079671 Not you? Call 18002586161,3 Jan 2024 3:27:11 pm,110.0,debited,0,1,0.0040371865624652765,-0.10956521960699955
820,AX-HDFCBK,HDFC Bank: Rs. 1800.00 credited to a/c XXXXXX5327 on 03-01-24 by a/c linked to VPA shwetha.s1555@ybl (UPI Ref No  436955791491).,3 Jan 2024 10:56:07 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
821,AX-HDFCBK,"Available Bal in HDFC Bank A/c XX5327 as on yesterday:03-JAN-24 is INR 83,700.44. Cheques are subject to clearing.For real time A/C Bal dial 18002703333.",4 Jan 2024 8:43:14 am,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
822,AX-HDFCBK,Money Transfer:Rs 160.00 from HDFC Bank A/c **5327 on 04-01-24 to RAVEENA DHARMAPPA UPI: 400450908193 Not you? Call 18002586161,4 Jan 2024 12:37:46 pm,160.0,debited,0,1,0.0058891070039631096,-0.07112601556048072
823,AX-HDFCBK,Money Transfer:Rs 500.00 from HDFC Bank A/c **5327 on 04-01-24 to GAURAV SHETTY UPI: 437007656099 Not you? Call 18002586161,4 Jan 2024 6:44:13 pm,500.0,debited,0,1,0.018482166006148378,0.19026057195584742
824,AX-HDFCBK,HDFC Bank: Rs. 200.00 credited to a/c XXXXXX5327 on 04-01-24 by a/c linked to VPA shwetha.s1555@axl (UPI Ref No  437039945133).,4 Jan 2024 7:38:51 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
825,AX-HDFCBK,Money Transfer:Rs 180.00 from HDFC Bank A/c **5327 on 05-01-24 to SRIVATSAENTERPRISESP UPI: 437162040276 Not you? Call 18002586161,5 Jan 2024 1:06:50 pm,180.0,debited,0,1,0.0066298751805622435,-0.05575033394187318
826,AX-HDFCBK,HDFC Bank: Rs. 700.00 credited to a/c XXXXXX5327 on 06-01-24 by a/c linked to VPA ashokkashh222@axl (UPI Ref No  400602731011).,6 Jan 2024 6:07:52 am,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
827,VD-IDFCFB,Success! S DHANAMMA has been added as a payee. Please call us at 18602582000 in case of queries. Team IDFC FIRST Bank,7 Jan 2024 11:20:29 am,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
828,VD-IDFCFB,"Your A/C XXXXX739409 is credited with INR 25,000.00 on 07/01/24 11:20. Your new balance is INR 1,99,890.44. Team IDFC FIRST Bank",7 Jan 2024 11:20:51 am,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
829,VM-IDFCFB,"Your A/C XXXXX739409 is debited by INR 20,000.00 on 07/01/24 11:25. New Bal :INR 1,79,890.44. Call us on 180010888 for dispute. Team IDFC FIRST Bank",7 Jan 2024 11:25:45 am,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
830,VD-IDFCFB,"Your A/C XXXXX739409 is credited with INR 20,000.00 on 07/01/24 19:49. Your new balance is INR 1,99,890.44. Team IDFC FIRST Bank",7 Jan 2024 7:50:00 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
831,VM-IDFCFB,"Rs.284.00 spent on your IDFC FIRST Bank Debit Card at PVR LIMITED on 09/01/24. New bal: Rs.1,99,606.44. In case of Dispute? Call 180010888 or SMS BLOCK (last 4 digits of card) to 5676732",9 Jan 2024 11:53:20 am,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
832,VD-IDFCFB,"Your A/C XXXXX739409 is credited with INR 200.00 on 09/01/24 19:22. Your new balance is INR 1,99,806.44. Team IDFC FIRST Bank",9 Jan 2024 7:22:21 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
833,VM-IDFCFB,Alert! Your bill of Rs 805.00 for Bangalore Water Supply and ... is due on 25-01-2024. Ignore if already paid. Please call 180010888 in case of queries. Team IDFC FIRST Bank,11 Jan 2024 6:43:05 am,805.0,debited,0,1,0.029778880699285158,0.42473971663961235
834,VD-IDFCFB,Alert! Your bill of Rs 329.00 for Bangalore Water Supply and ... is due on 25-01-2024. Ignore if already paid. Please call 180010888 in case of queries. Team IDFC FIRST Bank,11 Jan 2024 6:44:05 am,329.0,debited,0,1,0.012148598096225784,0.05879849411675297
835,AX-HDFCBK,"Available Bal in HDFC Bank A/c XX5327 as on yesterday:17-JAN-24 is INR 89,029.04. Cheques are subject to clearing.For real time A/C Bal dial 18002703333.",18 Jan 2024 11:42:30 am,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
836,AX-HDFCBK,"Available Bal in HDFC Bank A/c XX5327 as on yesterday:24-JAN-24 is INR 76,431.26. Cheques are subject to clearing.For real time A/C Bal dial 18002703333.",25 Jan 2024 1:22:07 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
837,AX-HDFCBK,HDFC Bank: Rs. 1500.00 credited to a/c XXXXXX5327 on 25-01-24 by a/c linked to VPA 9845411385@ybl (UPI Ref No  402565866841).,25 Jan 2024 9:29:46 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
838,AX-HDFCBK,HDFC Bank: Rs. 117.00 credited to a/c XXXXXX5327 on 30-01-24 by a/c linked to VPA karthikgraj2004-1@okicici (UPI Ref No  439688280752).,30 Jan 2024 8:03:39 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
839,AX-HDFCBK,"Money Received - INR 597.00 in your HDFC Bank A/c XX5327 on 01-02-24 by A/c linked to mobile no XX2632 (IMPS Ref No. 403212177749) Avl bal: INR 79,692.26",1 Feb 2024 12:51:29 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
840,AX-HDFCBK,Money Transfer:Rs 100.00 from HDFC Bank A/c **5327 on 06-02-24 to Jashwanth A Shetty UPI: 403787209066 Not you? Call 18002586161,6 Feb 2024 1:22:59 pm,100.0,debited,0,1,0.00366680247416571,-0.11725306041630333
841,AX-HDFCBK,Rs.1078 spent on HDFC Bank Card x9415 at ..K201 KFC JAYANAG_ on 2024-02-07:18:35:17 Avl bal: 80699.26.Not You? Call 18002586161 / SMS BLOCK DC 9415 to 7308080808,7 Feb 2024 6:35:26 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
842,VM-IDFCFB,"Your A/C XXXXX739409 is debited by INR 20,000.00 on 10/02/24 20:29. New Bal :INR 2,03,430.44. Call us on 180010888 for dispute. Team IDFC FIRST Bank",10 Feb 2024 8:30:00 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
843,VM-IDFCFB,"Your A/C XXXXX739409 is debited by INR 20,000.00 on 10/02/24 20:30. New Bal :INR 1,83,430.44. Call us on 180010888 for dispute. Team IDFC FIRST Bank",10 Feb 2024 8:30:28 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
844,AX-HDFCBK,HDFC Bank: Rs. 1.00 credited to a/c XXXXXX5327 on 11-02-24 by a/c linked to VPA ashokkashh222@axl (UPI Ref No  404268794996).,11 Feb 2024 12:14:23 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
845,AX-HDFCBK,HDFC Bank: Rs. 500.00 credited to a/c XXXXXX5327 on 11-02-24 by a/c linked to VPA ashokkashh222@axl (UPI Ref No  404298994088).,11 Feb 2024 12:21:09 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
846,VD-IDFCFB,"Your A/C XXXXX739409 is debited by INR 50.00 on 11/02/24 15:07. New Bal :INR 1,83,380.44. Call us on 180010888 for dispute. Team IDFC FIRST Bank",11 Feb 2024 3:07:49 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
847,AX-HDFCBK,"Money Sent-INR 5,00,000.00
From HDFC Bank A/c XX5327 on 15-02-24
To A/c xxxxxxx9409
IMPS Ref-404613301307 
Avl bal:INR 19,39,526.06
Not you?Call 18002586161",15 Feb 2024 1:21:48 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
848,VD-IDFCFB,"Your A/C XXXXX739409 is debited by INR 5,00,000.00 on 15/02/24 13:23. New Bal :INR 3,87,180.44. Call us on 180010888 for dispute. Team IDFC FIRST Bank",15 Feb 2024 1:23:36 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
849,AX-HDFCBK,"484066 is your OTP to transfer Rs.500000 from HDFC Bank A/c 327 to Jashwanth
Ref No.XX0101
NEVER share OTP",15 Feb 2024 8:52:21 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
850,VD-IDFCFB,"Your A/C XXXXX739409 is debited by INR 9,20,000.00 on 18/02/24 20:48. New Bal :INR 2,81,180.44. Call us on 180010888 for dispute. Team IDFC FIRST Bank",18 Feb 2024 8:48:55 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
851,VD-IDFCFB,"Reminder! Your bill of Rs 1,893.00 for Bangalore Water Supply and ... is due on 24-02-2024. Ignore if already paid. Please call 180010888 in case of queries. Team IDFC FIRST Bank",19 Feb 2024 10:56:38 am,1.0,debited,0,1,0.0,-0.19336268442841065
852,VM-IDFCFB,"Reminder! Your bill of Rs 2,819.00 for Bangalore Water Supply and ... is due on 24-02-2024. Ignore if already paid. Please call 180010888 in case of queries. Team IDFC FIRST Bank",19 Feb 2024 11:02:18 am,2.0,debited,0,1,3.7038408829956664e-05,-0.19259390034748025
853,VM-IDFCFB,Reminder! Your bill of Rs 2819.00 for Bangalore Water Supply and ... is due on 24-02-2024. Ignore if already paid. Please call 180010888 in case of queries. Team IDFC FIRST Bank,22 Feb 2024 9:00:08 am,2819.0,debited,0,1,0.10437423608281787,1.9730708556333911
854,VM-IDFCFB,"Your A/C XXXXX739409 is credited with INR 3,000.00 on 22/02/24 23:00. Your new balance is INR 2,84,180.44. Team IDFC FIRST Bank",22 Feb 2024 11:00:58 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
855,VD-IDFCFB,Success! Your card ending 9988 is blocked. Team IDFC FIRST Bank,25 Feb 2024 6:05:13 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
856,VD-IDFCFB,"Dear Customer, your request for Card Block with service request number 1077579356 has been processed. Team IDFC FIRST Bank.",25 Feb 2024 6:05:14 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
857,VD-IDFCFB,Success! Your card ending 6260 is blocked. Team IDFC FIRST Bank,25 Feb 2024 6:05:45 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
858,VM-IDFCFB,"Dear Customer, your request for Card Block with service request number 1077579379 has been processed. Team IDFC FIRST Bank.",25 Feb 2024 6:06:46 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
859,VM-IDFCFB,Success! Your card ending 9988 is unblocked. Team IDFC FIRST Bank,25 Feb 2024 6:18:47 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
860,VD-IDFCFB,"Dear Customer, your request for Card Unblock with service request number 1077580163 has been processed. Team IDFC FIRST Bank.",25 Feb 2024 6:18:49 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
861,AX-HDFCBK,"Amt Sent Rs.2000.00
From HDFC Bank A/C *5327
To VASUDEVA AUTOMOBILES
On 03-03
Ref 406320587262
Not You? Call 18002586161/SMS BLOCK UPI to 7308080808",3 Mar 2024 7:45:30 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
862,AX-HDFCBK,"Amt Sent Rs.300.00
From HDFC Bank A/C *5327
To MAGDALIN
On 03-03
Ref 406375981867
Not You? Call 18002586161/SMS BLOCK UPI to 7308080808",3 Mar 2024 9:59:29 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
863,AX-HDFCBK,"Amt Sent Rs.49.50
From HDFC Bank A/C *5327
To APOLLO PHARMACY
On 03-03
Ref 442969579555
Not You? Call 18002586161/SMS BLOCK UPI to 7308080808",3 Mar 2024 10:02:33 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
864,AX-HDFCBK,"Amt Sent Rs.2000.00
From HDFC Bank A/C *5327
To MANIPAL FUEL STATION
On 04-03
Ref 443082763934
Not You? Call 18002586161/SMS BLOCK UPI to 7308080808",4 Mar 2024 3:06:43 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
865,AX-HDFCBK,HDFC Bank: Rs. 10000.00 credited to a/c XXXXXX5327 on 07-03-24 by a/c linked to VPA 9632872632jashu@ybl (UPI Ref No  406768147661).,7 Mar 2024 11:25:50 am,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
866,AX-HDFCBK,HDFC Bank: Rs. 1389.00 credited to a/c XXXXXX5327 on 10-03-24 by a/c linked to VPA 9632872632jashu@ibl (UPI Ref No  407060010113).,10 Mar 2024 8:58:07 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
867,AX-HDFCBK,Transaction Declined! For Rs.24.84 on HDFC Bank Debit Card xx9415 Reason: International Online usage disabled Enable via hdfcbk.io/k/DUvfZ4cqIoU Date 12-03-2024 Time 21:44,12 Mar 2024 9:44:57 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
868,AX-HDFCBK,Transaction Declined! For Rs.24.84 on HDFC Bank Debit Card xx9415 Reason: International Online usage disabled Enable via hdfcbk.io/k/DUvfZ4cqIoU Date 12-03-2024 Time 21:45,12 Mar 2024 9:46:02 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
869,AX-HDFCBK,Rs.24.84 spent on HDFC Bank Card x9415 at IEEE PRODUCTS AND SERVICE on 2024-03-12:21:55:39 Avl bal: 30873.42.Not You? Call 18002586161 / SMS BLOCK DC 9415 to 7308080808,12 Mar 2024 9:55:48 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
870,AX-HDFCBK,"Available Bal in HDFC Bank A/c XX5327 as on yesterday:13-MAR-24 is INR 30,873.42. Cheques are subject to clearing.For real time A/C Bal dial 18002703333.",14 Mar 2024 10:37:20 am,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
871,AX-HDFCBK,Rs.685.08 spent on HDFC Bank Card x9415 at IEEE PRODUCTS AND SERVICE on 2024-03-14:11:42:41 Avl bal: 30188.34.Not You? Call 18002586161 / SMS BLOCK DC 9415 to 7308080808,14 Mar 2024 11:42:49 am,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
872,AX-HDFCBK,Rs.685.08 spent on HDFC Bank Card x9415 at IEEE PRODUCTS AND SERVICE on 2024-03-14:12:01:54 Avl bal: 29503.68.Not You? Call 18002586161 / SMS BLOCK DC 9415 to 7308080808,14 Mar 2024 12:02:02 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
873,AX-HDFCBK,Rs.685.08 spent on HDFC Bank Card x9415 at IEEE PRODUCTS AND SERVICE on 2024-03-14:12:33:36 Avl bal: 29503.60.Not You? Call 18002586161 / SMS BLOCK DC 9415 to 7308080808,14 Mar 2024 12:33:44 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
874,AX-HDFCBK,Rs.685.08 spent on HDFC Bank Card x9415 at IEEE PRODUCTS AND SERVICE on 2024-03-14:12:45:59 Avl bal: 28818.52.Not You? Call 18002586161 / SMS BLOCK DC 9415 to 7308080808,14 Mar 2024 12:46:10 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
875,AX-HDFCBK,Rs.685.08 spent on HDFC Bank Card x9415 at IEEE PRODUCTS AND SERVICE on 2024-03-14:12:48:47 Avl bal: 28133.44.Not You? Call 18002586161 / SMS BLOCK DC 9415 to 7308080808,14 Mar 2024 12:48:54 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
876,AX-HDFCBK,Rs.709.97 spent on HDFC Bank Card x9415 at IEEE PRODUCTS AND SERVICE on 2024-03-14:14:56:23 Avl bal: 26738.39.Not You? Call 18002586161 / SMS BLOCK DC 9415 to 7308080808,14 Mar 2024 2:56:31 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
877,AX-HDFCBK,Rs.23.22 spent on HDFC Bank Card x9415 at IEEE PRODUCTS AND SERVICE on 2024-03-14:19:33:27 Avl bal: 26715.17.Not You? Call 18002586161 / SMS BLOCK DC 9415 to 7308080808,14 Mar 2024 7:33:37 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
878,AX-HDFCBK,Rs.709.97 spent on HDFC Bank Card x9415 at IEEE PRODUCTS AND SERVICE on 2024-03-14:20:47:27 Avl bal: 26030.20.Not You? Call 18002586161 / SMS BLOCK DC 9415 to 7308080808,14 Mar 2024 8:47:36 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
879,AX-HDFCBK,Rs.710.29 spent on HDFC Bank Card x9415 at IEEE PRODUCTS AND SERVICE on 2024-03-15:10:50:51 Avl bal: 25329.94.Not You? Call 18002586161 / SMS BLOCK DC 9415 to 7308080808,15 Mar 2024 10:51:01 am,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
880,AX-HDFCBK,Rs.24.89 spent on HDFC Bank Card x9415 at IEEE PRODUCTS AND SERVICE on 2024-03-15:11:12:34 Avl bal: 25355.05.Not You? Call 18002586161 / SMS BLOCK DC 9415 to 7308080808,15 Mar 2024 11:12:41 am,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
881,AX-HDFCBK,Rs.24.89 spent on HDFC Bank Card x9415 at IEEE PRODUCTS AND SERVICE on 2024-03-15:11:12:55 Avl bal: 25330.16.Not You? Call 18002586161 / SMS BLOCK DC 9415 to 7308080808,15 Mar 2024 11:13:01 am,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
882,AX-HDFCBK,Rs.24.89 spent on HDFC Bank Card x9415 at IEEE PRODUCTS AND SERVICE on 2024-03-15:11:18:55 Avl bal: 25305.27.Not You? Call 18002586161 / SMS BLOCK DC 9415 to 7308080808,15 Mar 2024 11:19:02 am,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
883,AX-HDFCBK,Rs.24.89 spent on HDFC Bank Card x9415 at IEEE PRODUCTS AND SERVICE on 2024-03-15:11:28:22 Avl bal: 25280.38.Not You? Call 18002586161 / SMS BLOCK DC 9415 to 7308080808,15 Mar 2024 11:28:29 am,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
884,AX-HDFCBK,Rs.24.89 spent on HDFC Bank Card x9415 at IEEE PRODUCTS AND SERVICE on 2024-03-15:11:37:09 Avl bal: 25255.49.Not You? Call 18002586161 / SMS BLOCK DC 9415 to 7308080808,15 Mar 2024 11:37:18 am,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
885,AX-HDFCBK,Rs.24.89 spent on HDFC Bank Card x9415 at IEEE PRODUCTS AND SERVICE on 2024-03-15:11:41:22 Avl bal: 25255.60.Not You? Call 18002586161 / SMS BLOCK DC 9415 to 7308080808,15 Mar 2024 11:41:30 am,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
886,AX-HDFCBK,HDFC Bank: Rs. 600.00 credited to a/c XXXXXX5327 on 15-03-24 by a/c linked to VPA 7204492948@ybl (UPI Ref No  444163548681).,15 Mar 2024 11:44:53 am,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
887,AX-HDFCBK,HDFC Bank: Rs. 4200.00 credited to a/c XXXXXX5327 on 15-03-24 by a/c linked to VPA jashwanthjashu1727@ibl (UPI Ref No  444118652347).,15 Mar 2024 11:48:34 am,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
888,AX-HDFCBK,Transaction Declined! For Rs.710.29 on HDFC Bank Debit Card xx9415 Reason: International Online usage disabled Enable via hdfcbk.io/k/DUvfZ4cqIoU Date 15-03-2024 Time 19:49,15 Mar 2024 7:49:47 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
889,AX-HDFCBK,Rs.710.29 spent on HDFC Bank Card x9415 at IEEE PRODUCTS AND SERVICE on 2024-03-15:19:53:12 Avl bal: 29345.31.Not You? Call 18002586161 / SMS BLOCK DC 9415 to 7308080808,15 Mar 2024 7:53:21 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
890,AX-HDFCBK,HDFC Bank: Rs. 730.00 credited to a/c XXXXXX5327 on 15-03-24 by a/c linked to VPA sudarshanks2004@ybl (UPI Ref No  407541362791).,15 Mar 2024 8:06:41 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
891,AX-HDFCBK,Rs.710.29 spent on HDFC Bank Card x9415 at IEEE PRODUCTS AND SERVICE on 2024-03-15:20:33:00 Avl bal: 28654.73.Not You? Call 18002586161 / SMS BLOCK DC 9415 to 7308080808,15 Mar 2024 8:33:07 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
892,AX-HDFCBK,Rs.710.29 spent on HDFC Bank Card x9415 at IEEE PRODUCTS AND SERVICE on 2024-03-15:20:34:12 Avl bal: 27944.44.Not You? Call 18002586161 / SMS BLOCK DC 9415 to 7308080808,15 Mar 2024 8:34:19 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
893,AX-HDFCBK,Transaction Declined! For Rs.710.29 on HDFC Bank Debit Card xx9415 Reason: International Online usage disabled Enable via hdfcbk.io/k/DUvfZ4cqIoU Date 15-03-2024 Time 19:48,15 Mar 2024 9:42:30 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
894,AX-HDFCBK,HDFC Bank: Rs. 730.00 credited to a/c XXXXXX5327 on 15-03-24 by a/c linked to VPA jashwanthjashu1727-2@okaxis (UPI Ref No  444150838367).,15 Mar 2024 10:00:35 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
895,AX-HDFCBK,"Amt Sent Rs.300.00
From HDFC Bank A/C *5327
To Jashwanth A Shetty
On 16-03
Ref 407682615017
Not You? Call 18002586161/SMS BLOCK UPI to 7308080808",16 Mar 2024 3:19:15 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
896,AX-HDFCBK,"Amt Sent Rs.972.60
From HDFC Bank A/C *5327
To townscript
On 17-03
Ref 407780673066
Not You? Call 18002586161/SMS BLOCK UPI to 7308080808",17 Mar 2024 12:22:15 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
897,AX-HDFCBK,HDFC Bank: Rs. 2500.00 credited to a/c XXXXXX5327 on 17-03-24 by a/c linked to VPA 7411313894@axl (UPI Ref No  444326906994).,17 Mar 2024 3:45:22 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
898,AX-HDFCBK,"Amt Sent Rs.200.00
From HDFC Bank A/C *5327
To AGS Ongo
On 17-03
Ref 407779758750
Not You? Call 18002586161/SMS BLOCK UPI to 7308080808",17 Mar 2024 5:14:27 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
899,VD-IDFCFB,"Alert! Your bill of Rs 3,441.00 for Bangalore Water Supply and ... is due on 26-03-2024. Ignore if already paid. Please call 180010888 in case of queries. Team IDFC FIRST Bank",18 Mar 2024 5:07:31 pm,3.0,debited,0,1,7.407681765991334e-05,-0.19182511626654988
900,AX-HDFCBK,"Amt Sent Rs.40.00
From HDFC Bank A/C *5327
To SRIVATSAENTERPRISESP
On 19-03
Ref 444563010016
Not You? Call 18002586161/SMS BLOCK UPI to 7308080808",19 Mar 2024 12:23:32 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
901,VM-IDFCFB,"Reminder! Your bill of Rs 3,441.00 for Bangalore Water Supply and ... is due on 26-03-2024. Ignore if already paid. Please call 180010888 in case of queries. Team IDFC FIRST Bank",21 Mar 2024 11:15:11 am,3.0,debited,0,1,7.407681765991334e-05,-0.19182511626654988
902,VD-IDFCFB,Reminder! Your bill of Rs 969.00 for Bangalore Water Supply and ... is due on 26-03-2024. Ignore if already paid. Please call 180010888 in case of queries. Team IDFC FIRST Bank,21 Mar 2024 11:16:30 am,969.0,debited,0,1,0.035853179747398045,0.5508203059121941
903,AX-HDFCBK,"Amt Sent Rs.30.00
From HDFC Bank A/C *5327
To SAGAR CAFE DIVISION
On 21-03
Ref 444763050388
Not You? Call 18002586161/SMS BLOCK UPI to 7308080808",21 Mar 2024 2:09:55 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
904,AX-HDFCBK,HDFC Bank: Rs. 280.00 credited to a/c XXXXXX5327 on 22-03-24 by a/c linked to VPA sharon87thomas3@okhdfcbank (UPI Ref No  408232954700).,22 Mar 2024 10:01:07 pm,70.0,credited,1,0,0.00255565020926701,-0.14031658284421464
905,AX-HDFCBK,"Amt Sent Rs.200.00
From HDFC Bank A/C *5327
To Jashwanth A Shetty
On 23-03
Ref 408335906172
Not You? Call 18002586161/SMS BLOCK UPI to 7308080808",23 Mar 2024 6:26:29 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
906,AX-HDFCBK,"Amt Sent Rs.312.00
From HDFC Bank A/C *5327
To K692 KFC HI LITE CALICUT
On 23-03
Ref 408302296937
Not You? Call 18002586161/SMS BLOCK UPI to 7308080808",23 Mar 2024 6:48:25 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
907,AX-HDFCBK,"Amt Sent Rs.79.00
From HDFC Bank A/C *5327
To Google Play
On 23-03
Ref 408334934485
Not You? Call 18002586161/SMS BLOCK UPI to 7308080808",23 Mar 2024 11:18:32 pm,70.0,debited,0,1,0.00255565020926701,-0.14031658284421464
